"locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order_","family","genus","scientificNameAuthorship","FID"
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",213884,"Hydrolithon reinboldii","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Hydrolithon","(Weber-van Bosse & Foslie) Foslie, 1909",994
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",211498,"Caulerpa brachypus","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Harvey, 1860",995
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",212202,"Gelidiopsis scoparia","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Gelidiopsis","(Montagne & Millardet) De Toni, 1900",996
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",211673,"Valoniopsis pachynema","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valoniopsis","(G.Martens) Børgesen, 1934",997
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",164750,"Leucetta chagosensis","Animalia","Porifera","Calcarea","Clathrinida","Leucettidae","Leucetta","Dendy, 1913",998
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",131761,"Aplysinopsis sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Aplysinopsis","Lendenfeld, 1888",999
"Vanua Levu Ravi Ravi channel eastern edge of pass near outlet",-16.323117,178.929983,"WGS84",30,"POINT (178.929983 -16.323117)",372320,"Gibsmithia dotyi","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Kraft & R.W.Ricker, 1984",1000
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",211570,"Boodlea composita","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Boodleaceae","Boodlea","(Harvey) F.Brand, 1904",1001
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",211520,"Halimeda distorta","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","(Yamada) Hillis-Colinvaux, 1968",1002
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",214306,"Dictyopteris repens","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyopteris","(Okamura) Børgesen, 1924",1003
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",144731,"Heterosiphonia crispella","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Heterosiphonia","(C.Agardh) M.J.Wynne, 1985",1004
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",1005
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",214186,"Hypoglossum simulans","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Hypoglossum","M.J.Wynne, I.R.Price & D.L.Ballantine, 1989",1006
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",165790,"Halichondria (Halichondria) sp.","Animalia","Porifera","Demospongiae","Halichondrida","Halichondriidae","Halichondria","Fleming, 1828",1007
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",1008
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",371668,"Herposiphonia nuda","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Herposiphonia","Hollenberg, 1968",1009
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",145017,"Microdictyon umbilicatum","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Anadyomenaceae","Microdictyon","(Velley) Zanardini, 1862",1010
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",144023,"Pneophyllum","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Pneophyllum","Kützing, 1843",1011
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",144028,"Sporolithon","Plantae","Rhodophyta","Florideophyceae","Corallinales","Sporolithaceae","Sporolithon","Heydrich, 1897",1012
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",371818,"Cladophora ohkuboana","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Holmes, 1896",1013
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",145883,"Valonia macrophysa","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","Kützing, 1843",1014
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",1015
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",132022,"Chondrosia sp.","Animalia","Porifera","Demospongiae","Chondrosida","Chondrosiidae","Chondrosia","Nardo, 1847",1016
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",374216,"Halimeda gigas","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","W.R.Taylor, 1950",1017
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",145238,"Cryptonemia crenulata","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Cryptonemia","(J.Agardh) J.Agardh, 1851",1018
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",194570,"Xestospongia pacifica","Animalia","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Xestospongia","Kelly-Borges & Bergquist, 1988",1019
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",376347,"Dasya anastomosans","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","(Weber-van Bosse) M.J.Wynne, 2002",1020
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",375653,"Dasya roslyniae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","A.J.K.Millar & Chidgey, 1996",1021
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",131999,"Jaspis sp.","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Jaspis","Gray, 1867",1022
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",372323,"Phacelocarpus neurymenioides","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phacelocarpaceae","Phacelocarpus","A.D.R.N'Yeurt, D.W.Keats & R.E.Norris, 1995",1023
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",145123,"Jania adhaerens","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Jania","J.V.Lamouroux, 1816",1024
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",169616,"Aplysinella sp.","Animalia","Porifera","Demospongiae","Verongida","Aplysinellidae","Aplysinella","Bergquist, 1980",1025
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",211632,"Amphiroa ephedraea","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(Lamarck) Decaisne, 1842",1026
"Ngau Outer slope of barrier reef across from village",-16.966817,179.229733,"WGS84",30,"POINT (179.229733 -16.966817)",211478,"Caulerpa sedoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","C.Agardh, 1817",1027
"Ngau Coastal reef flat in front of village",-17.953333,179.251667,"WGS84",30,"POINT (179.251667 -17.953333)",375394,"Avrainvillea hollenbergii","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","Trono, 1972",1028
"Ngau Coastal reef flat in front of village",-17.953333,179.251667,"WGS84",30,"POINT (179.251667 -17.953333)",145881,"Valonia aegagropila","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","C.Agardh, 1823",1029
"Ngau Coastal reef flat in front of village",-17.953333,179.251667,"WGS84",30,"POINT (179.251667 -17.953333)",145745,"Tricleocarpa fragilis","Plantae","Rhodophyta","Florideophyceae","Nemaliales","Galaxauraceae","Tricleocarpa","(Linnaeus) Huisman & R.A.Townsend, 1993",1030
"Ngau Coastal reef flat in front of village",-17.953333,179.251667,"WGS84",30,"POINT (179.251667 -17.953333)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",1031
"Ngau Coastal reef flat in front of village",-17.953333,179.251667,"WGS84",30,"POINT (179.251667 -17.953333)",211735,"Codium geppiorum","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","O.C.Schmidt, 1923",1032
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",144252,"Rhodymenia sp. 3","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Rhodymenia","Greville, 1830",1033
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",169616,"Aplysinella sp.","Animalia","Porifera","Demospongiae","Verongida","Aplysinellidae","Aplysinella","Bergquist, 1980",1034
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",131761,"Aplysinopsis sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Aplysinopsis","Lendenfeld, 1888",1035
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",145281,"Peyssonnelia inamoena","Plantae","Rhodophyta","Florideophyceae","Peyssonneliales","Peyssonneliaceae","Peyssonnelia","Pilger, 1911",1036
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",166654,"Amphimedon sp. nov","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Duchassaing & Michelotti, 1864",1037
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",164922,"Dysidea arenaria","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","Bergquist, 1965",1038
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",166770,"Niphates sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Niphates","Duchassaing & Michelotti, 1864",1039
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",131762,"Cacospongia sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Cacospongia","Schmidt, 1862",1040
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",132326,"Dysidea cf. pallescens","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","(Schmidt, 1862)",1041
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",131745,"Dysidea sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","Johnston, 1842",1042
"Kandavu Galoa Harbour Outer slope of barrier reef",-19.0913,178.231283,"WGS84",30,"POINT (178.231283 -19.0913)",103483,"Ascidia","Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Linnaeus, 1767",1043
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211743,"Chlorodesmis hildebrandtii","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Chlorodesmis","A.Gepp & E.S.Gepp, 1911",1044
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",145819,"Gelidiopsis intricata","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Gelidiopsis","(C.Agardh) Vickers, 1905",1045
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",214434,"Corynocystis prostrata","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Corynocystaceae","Corynocystis","Kraft, 1999",1046
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",220782,"Dictyota friabilis","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Dictyota","Setchell, 1926",1047
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",372333,"Acanthophora pacifica","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Acanthophora","(Setchell) Kraft, 1979",1048
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211702,"Ceramium marshallense","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Ceramium","E.Y.Dawson, 1957",1049
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",372320,"Gibsmithia dotyi","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Kraft & R.W.Ricker, 1984",1050
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211541,"Udotea glaucescens","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Harvey ex J.Agardh, 1887",1051
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211520,"Halimeda distorta","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","(Yamada) Hillis-Colinvaux, 1968",1052
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",214424,"Tydemania expeditionis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Tydemania","Weber-van Bosse, 1901",1053
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",503069,"Asteromenia anastomosans","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Hymenocladiaceae","Asteromenia","(Weber-van Bosse) G.W.Saunders, C.E.Lane, C.W.Schneider & Kraft, 2006",1054
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",144467,"Caulerpa cupressoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(West) C.Agardh, 1817",1055
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211513,"Halimeda cylindracea","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Decaisne, 1842",1056
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",144472,"Caulerpa racemosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1873",1057
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",144482,"Halimeda opuntia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","(Linnaeus) J.V.Lamouroux, 1816",1058
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",144476,"Caulerpa taxifolia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(M.Vahl) C.Agardh, 1817",1059
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",1060
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",221169,"Avrainvillea lacerata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","Harvey ex J.Agardh, 1887",1061
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211524,"Halimeda macroloba","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Decaisne, 1841",1062
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",214429,"Haloplegma duperreyi","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Haloplegma","Montagne, 1842",1063
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",144481,"Halimeda discoidea","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Decaisne, 1842",1064
"Kandavu 'Pearl reef' Lagoon, inner slope of barrier reef",-19.104867,178.21395,"WGS84",30,"POINT (178.21395 -19.104867)",211750,"Cladophora patentiramea","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","(Montagne) Kützing, 1849",1065
"Kandavu 'Pearl reef' Outer slope of barrier reef southern tip",-19.114367,178.262533,"WGS84",30,"POINT (178.262533 -19.114367)",211681,"Valonia fastigiata","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Valonia","Harvey ex J.Agardh, 1887",1066
"Kandavu 'Pearl reef' Outer slope of barrier reef southern tip",-19.114367,178.262533,"WGS84",30,"POINT (178.262533 -19.114367)",211638,"Amphiroa foliacea","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","J.V.Lamouroux, 1824",1067
